Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
08:30:00,8.630192E-01,0.000000E+00,2.397411E+00,3.167663E+04,5.434262E+04,9.024351E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.478922E+00,3.259367E+04,5.554759E+04,9.494694E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.316670E+00,3.076782E+04,5.359501E+04,1.071320E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
08:45:00,8.630192E-01,0.000000E+00,2.411136E+00,3.224285E+04,5.496148E+04,9.024330E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.495361E+00,3.319042E+04,5.619827E+04,9.494685E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.335806E+00,3.139494E+04,5.428627E+04,1.071320E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
09:00:00,8.630192E-01,0.000000E+00,2.425904E+00,3.282087E+04,5.558552E+04,9.024309E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.513002E+00,3.380076E+04,5.685643E+04,9.494676E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.356916E+00,3.204430E+04,5.499454E+04,1.071320E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
09:15:00,8.630192E-01,0.000000E+00,2.441489E+00,3.336473E+04,5.616930E+04,9.024288E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.531581E+00,3.437831E+04,5.747609E+04,9.494667E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.379749E+00,3.266972E+04,5.567382E+04,1.071320E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
09:30:00,8.630192E-01,0.000000E+00,2.457818E+00,3.391699E+04,5.675843E+04,9.024268E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.551015E+00,3.496550E+04,5.810272E+04,9.494658E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.404190E+00,3.331325E+04,5.636908E+04,1.071319E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
09:45:00,8.630192E-01,0.000000E+00,2.474666E+00,3.447510E+04,5.735123E+04,9.024247E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.571039E+00,3.555935E+04,5.873414E+04,9.494650E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.429943E+00,3.397155E+04,5.707765E+04,1.071319E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
10:00:00,8.630192E-01,0.000000E+00,2.491962E+00,3.503825E+04,5.794760E+04,9.024227E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.591577E+00,3.615898E+04,5.937010E+04,9.494641E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.456897E+00,3.464337E+04,5.779881E+04,1.071319E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
10:15:00,8.630192E-01,0.000000E+00,2.509408E+00,3.555974E+04,5.849950E+04,9.024206E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.612278E+00,3.671710E+04,5.996179E+04,9.494632E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.484617E+00,3.528047E+04,5.848257E+04,1.071319E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
10:30:00,8.630192E-01,0.000000E+00,2.526919E+00,3.608197E+04,5.905100E+04,9.024186E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.633043E+00,3.727594E+04,6.055306E+04,9.494624E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.512942E+00,3.592436E+04,5.917201E+04,1.071319E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
10:45:00,8.630192E-01,0.000000E+00,2.544629E+00,3.660643E+04,5.960429E+04,9.024167E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.654027E+00,3.783724E+04,6.114648E+04,9.494615E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.541971E+00,3.657619E+04,5.986909E+04,1.071319E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
11:00:00,8.630192E-01,0.000000E+00,2.562496E+00,3.713267E+04,6.015900E+04,9.024147E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.675192E+00,3.840059E+04,6.174164E+04,9.494607E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.571599E+00,3.723476E+04,6.057256E+04,1.071318E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
11:15:00,8.630192E-01,0.000000E+00,2.579926E+00,3.754560E+04,6.059581E+04,9.024127E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.695857E+00,3.884991E+04,6.221795E+04,9.494599E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.601062E+00,3.778308E+04,6.116065E+04,1.071318E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
11:30:00,8.630192E-01,0.000000E+00,2.596817E+00,3.795246E+04,6.102554E+04,9.024108E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.715893E+00,3.929216E+04,6.268613E+04,9.494590E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.630159E+00,3.832728E+04,6.174326E+04,1.071318E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
11:45:00,8.630192E-01,0.000000E+00,2.613293E+00,3.835465E+04,6.145032E+04,9.024089E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.735445E+00,3.972896E+04,6.314865E+04,9.494582E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.658965E+00,3.886821E+04,6.232214E+04,1.071318E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
12:00:00,8.630192E-01,0.000000E+00,2.629300E+00,3.875157E+04,6.186935E+04,9.024070E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.754453E+00,4.015964E+04,6.360457E+04,9.494574E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.687349E+00,3.940439E+04,6.289548E+04,1.071318E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
12:15:00,8.630192E-01,0.000000E+00,2.644540E+00,3.909649E+04,6.223387E+04,9.024051E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.772564E+00,4.053687E+04,6.400429E+04,9.494566E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.714822E+00,3.988697E+04,6.341187E+04,1.071317E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
12:30:00,8.630192E-01,0.000000E+00,2.658938E+00,3.943195E+04,6.258764E+04,9.024032E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.789690E+00,4.090302E+04,6.439139E+04,9.494558E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.741222E+00,4.035746E+04,6.391413E+04,1.071317E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
12:45:00,8.630192E-01,0.000000E+00,2.672993E+00,3.976354E+04,6.293742E+04,9.024013E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.806402E+00,4.126452E+04,6.477368E+04,9.494550E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.767083E+00,4.082190E+04,6.440979E+04,1.071317E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
13:00:00,8.630192E-01,0.000000E+00,2.686714E+00,4.009138E+04,6.328314E+04,9.023995E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.822725E+00,4.162163E+04,6.515123E+04,9.494543E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.792384E+00,4.128004E+04,6.489838E+04,1.071317E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
13:15:00,8.630192E-01,0.000000E+00,2.699759E+00,4.034657E+04,6.355334E+04,9.023977E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.838268E+00,4.190492E+04,6.545185E+04,9.494535E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.816688E+00,4.166192E+04,6.530701E+04,1.071317E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
13:30:00,8.630192E-01,0.000000E+00,2.712093E+00,4.059376E+04,6.381473E+04,9.023959E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.852982E+00,4.217890E+04,6.574222E+04,9.494527E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.839915E+00,4.203168E+04,6.570203E+04,1.071317E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
13:45:00,8.630192E-01,0.000000E+00,2.723933E+00,4.083539E+04,6.407035E+04,9.023941E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.867125E+00,4.244644E+04,6.602594E+04,9.494519E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.862357E+00,4.239261E+04,6.608764E+04,1.071316E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
14:00:00,8.630192E-01,0.000000E+00,2.735277E+00,4.107143E+04,6.432003E+04,9.023923E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.880693E+00,4.270752E+04,6.630281E+04,9.494512E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.883995E+00,4.274449E+04,6.646343E+04,1.071316E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
14:15:00,8.630192E-01,0.000000E+00,2.745510E+00,4.118659E+04,6.444413E+04,9.023905E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.892976E+00,4.284573E+04,6.645180E+04,9.494504E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.904015E+00,4.296977E+04,6.670696E+04,1.071316E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
14:30:00,8.630192E-01,0.000000E+00,2.754563E+00,4.128846E+04,6.455376E+04,9.023888E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.903881E+00,4.296844E+04,6.658397E+04,9.494497E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.922299E+00,4.317552E+04,6.692918E+04,1.071316E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
14:45:00,8.630192E-01,0.000000E+00,2.762730E+00,4.138037E+04,6.465312E+04,9.023870E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.913744E+00,4.307943E+04,6.670416E+04,9.494489E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.939173E+00,4.336540E+04,6.713492E+04,1.071316E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
15:00:00,8.630192E-01,0.000000E+00,2.769997E+00,4.146215E+04,6.474179E+04,9.023853E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.922554E+00,4.317857E+04,6.681187E+04,9.494482E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.954599E+00,4.353898E+04,6.732332E+04,1.071316E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
15:15:00,8.630192E-01,0.000000E+00,2.775658E+00,4.139577E+04,6.467646E+04,9.023836E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.929503E+00,4.312670E+04,6.676233E+04,9.494475E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.967716E+00,4.355652E+04,6.734880E+04,1.071316E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
15:30:00,8.630192E-01,0.000000E+00,2.779614E+00,4.131021E+04,6.459023E+04,9.023819E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.934456E+00,4.305236E+04,6.668835E+04,9.494468E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.978304E+00,4.354559E+04,6.734318E+04,1.071315E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
15:45:00,8.630192E-01,0.000000E+00,2.782398E+00,4.121147E+04,6.449037E+04,9.023802E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.938026E+00,4.296246E+04,6.659842E+04,9.494461E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.987013E+00,4.351352E+04,6.731565E+04,1.071315E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
16:00:00,8.630192E-01,0.000000E+00,2.783997E+00,4.109940E+04,6.437641E+04,9.023785E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.940204E+00,4.285690E+04,6.649194E+04,9.494453E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.993762E+00,4.345940E+04,6.726471E+04,1.071315E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
16:15:00,8.630192E-01,0.000000E+00,2.784178E+00,4.092801E+04,6.420035E+04,9.023769E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.940723E+00,4.268931E+04,6.632037E+04,9.494446E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.998248E+00,4.333645E+04,6.714129E+04,1.071315E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
16:30:00,8.630192E-01,0.000000E+00,2.782917E+00,4.074038E+04,6.400635E+04,9.023752E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.939549E+00,4.250268E+04,6.612773E+04,9.494439E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,3.000427E+00,4.318754E+04,6.698928E+04,1.071315E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
16:45:00,8.630192E-01,0.000000E+00,2.780880E+00,4.054403E+04,6.380317E+04,9.023736E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.937441E+00,4.230553E+04,6.592400E+04,9.494432E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,3.001068E+00,4.302134E+04,6.681886E+04,1.071315E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
17:00:00,8.630192E-01,0.000000E+00,2.778127E+00,4.033962E+04,6.359139E+04,9.023720E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.934487E+00,4.209885E+04,6.571010E+04,9.494426E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,3.000308E+00,4.283936E+04,6.663151E+04,1.071314E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
17:15:00,8.630192E-01,0.000000E+00,2.774456E+00,4.008152E+04,6.332365E+04,9.023704E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.930451E+00,4.183665E+04,6.543817E+04,9.494419E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.997888E+00,4.259534E+04,6.637900E+04,1.071314E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
17:30:00,8.630192E-01,0.000000E+00,2.769882E+00,3.981326E+04,6.304484E+04,9.023688E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.925347E+00,4.156243E+04,6.515316E+04,9.494412E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.993850E+00,4.233312E+04,6.610674E+04,1.071314E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
17:45:00,8.630192E-01,0.000000E+00,2.764618E+00,3.953724E+04,6.275780E+04,9.023672E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.919407E+00,4.127879E+04,6.485820E+04,9.494405E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.988405E+00,4.205506E+04,6.581762E+04,1.071314E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
18:00:00,8.630192E-01,0.000000E+00,2.758682E+00,3.925365E+04,6.246266E+04,9.023656E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.912654E+00,4.098602E+04,6.455345E+04,9.494399E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.981567E+00,4.176132E+04,6.551166E+04,1.071314E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
18:15:00,8.630192E-01,0.000000E+00,2.751553E+00,3.884824E+04,6.204102E+04,9.023641E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.904488E+00,4.056895E+04,6.411941E+04,9.494392E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.972711E+00,4.133649E+04,6.506898E+04,1.071314E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
18:30:00,8.630192E-01,0.000000E+00,2.743205E+00,3.842911E+04,6.160445E+04,9.023626E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.894863E+00,4.013546E+04,6.366757E+04,9.494386E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.961784E+00,4.088836E+04,6.460106E+04,1.071314E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
18:45:00,8.630192E-01,0.000000E+00,2.733851E+00,3.799867E+04,6.115597E+04,9.023610E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.884024E+00,3.968830E+04,6.320144E+04,9.494379E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.949045E+00,4.041982E+04,6.411158E+04,1.071313E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
19:00:00,8.630192E-01,0.000000E+00,2.723501E+00,3.755701E+04,6.069543E+04,9.023595E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.871981E+00,3.922759E+04,6.272076E+04,9.494373E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.934498E+00,3.993095E+04,6.360016E+04,1.071313E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
19:15:00,8.630192E-01,0.000000E+00,2.712589E+00,3.719576E+04,6.031730E+04,9.023580E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.859238E+00,3.884574E+04,6.232083E+04,9.494366E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.918690E+00,3.951461E+04,6.316258E+04,1.071313E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
19:30:00,8.630192E-01,0.000000E+00,2.701140E+00,3.682846E+04,5.993199E+04,9.023565E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.845825E+00,3.845634E+04,6.191183E+04,9.494360E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.901617E+00,3.908403E+04,6.270846E+04,1.071313E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
19:45:00,8.630192E-01,0.000000E+00,2.689732E+00,3.646161E+04,5.954684E+04,9.023551E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.832407E+00,3.806689E+04,6.150223E+04,9.494354E-01,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04,8.630192E-01,0.000000E+00,2.883993E+00,3.864725E+04,6.224694E+04,1.071313E+00,0.000000E+00,8.630192E-01,5.289995E+03,1.678080E+04
20:00:00,8.630192E-01,0.000000E+00,2.678449E+00,3.609618E+04,5.916307E+04
