Timestamp,T_Zone_PPO,Power_kW_PPO,Reward
2021-09-15 17:15:00,25.742645,19.296367645263672,-0.21609034
2021-09-15 17:30:00,25.54598,17.793865203857422,-0.21441038
2021-09-15 17:45:00,25.028093,12.852368354797363,-0.109447405
2021-09-15 18:00:00,24.829546,13.40245532989502,-0.14798027
2021-09-15 18:15:00,24.608303,15.524556159973145,-0.21068265
2021-09-15 18:30:00,24.373608,12.945466995239258,-0.14388451
2021-09-15 18:45:00,24.210812,13.748746871948242,-0.19210126
2021-09-15 19:00:00,24.017643,13.444400787353516,-0.18095376
2021-09-15 19:15:00,24.000269,12.913061141967773,-0.16827425
2021-09-15 19:30:00,23.999613,13.003639221191406,-0.16207136
2021-09-15 19:45:00,24.173391,12.071992874145508,-0.15005283
2021-09-15 20:00:00,24.083483,12.004714965820312,-0.14638862
2021-09-15 20:15:00,24.002733,11.983306884765625,-0.14568356
2021-09-15 20:30:00,23.999918,11.783246994018555,-0.14185072
2021-09-15 20:45:00,23.99988,9.075618743896484,-0.059949744
2021-09-15 21:00:00,23.999802,11.059511184692383,-0.1202833
2021-09-15 21:15:00,25.143435,8.026718139648438,-0.021406807
2021-09-15 21:30:00,24.11424,9.019980430603027,-0.048538547
2021-09-15 21:45:00,24.181973,10.231986045837402,-0.09893127
2021-09-15 22:00:00,25.145016,7.897167205810547,-0.020156102
2021-09-15 22:15:00,24.115328,9.068607330322266,-0.045752972
2021-09-15 22:30:00,24.003944,10.452364921569824,-0.09467581
2021-09-15 22:45:00,24.975965,7.9866814613342285,-0.01638294
2021-09-15 23:00:00,24.033968,9.283405303955078,-0.057606615
2021-09-15 23:15:00,23.999931,12.299276351928711,-0.15896453
2021-09-15 23:30:00,24.914679,7.889190196990967,-0.01620528
2021-09-15 23:45:00,24.02134,9.518342971801758,-0.05583531
2021-09-22 00:15:00,24.943798,8.193282127380371,-0.01620528
2021-09-22 00:30:00,24.030796,9.450844764709473,-0.054126024
2021-09-22 00:45:00,24.00069,10.260961532592773,-0.081981994
2021-09-22 01:00:00,24.900532,8.466261863708496,-0.01620528
2021-09-22 01:15:00,24.026278,9.576260566711426,-0.05598969
2021-09-22 01:30:00,24.000544,10.239060401916504,-0.078161895
2021-09-22 01:45:00,24.86209,8.496825218200684,-0.01620528
2021-09-22 02:00:00,24.01922,9.272513389587402,-0.050609082
2021-09-22 02:15:00,23.999805,12.704333305358887,-0.16147749
2021-09-22 02:30:00,24.828012,8.177814483642578,-0.01620528
2021-09-22 02:45:00,24.041927,9.015242576599121,-0.037631437
2021-09-22 03:00:00,23.999882,12.9202241897583,-0.16469347
2021-09-22 03:15:00,24.80122,8.344318389892578,-0.01620528
2021-09-22 03:30:00,24.036535,9.014018058776855,-0.03888625
2021-09-22 03:45:00,23.99988,12.702467918395996,-0.16638286
2021-09-22 04:00:00,24.7534,8.348258018493652,-0.01620528
2021-09-22 04:15:00,24.014805,9.352808952331543,-0.053317428
2021-09-22 04:30:00,23.999863,12.950121879577637,-0.16696611
2021-09-22 04:45:00,23.999928,13.960071563720703,-0.19557406
2021-09-22 05:00:00,23.999762,13.985284805297852,-0.19699882
2021-09-22 05:15:00,23.999592,14.151473999023438,-0.19763796
2021-09-22 05:30:00,23.999434,13.95507526397705,-0.1958689
2021-09-22 05:45:00,24.001709,13.804676055908203,-0.21051249
2021-09-22 06:00:00,24.002632,14.454401016235352,-0.2102943
2021-09-22 06:15:00,24.003199,15.416881561279297,-0.21042354
2021-09-22 06:30:00,24.003216,17.238691329956055,-0.21364646
2021-09-22 06:45:00,23.998657,17.303091049194336,-0.14288755
2021-09-22 07:00:00,24.11653,20.376432418823242,-0.14843468
2021-09-22 07:15:00,24.0012,22.880844116210938,-0.1536575
2021-09-22 07:30:00,23.998837,24.70854949951172,-0.13901134
2021-09-22 07:45:00,23.998829,26.640670776367188,-0.14604191
2021-09-22 08:00:00,24.18091,31.892520904541016,-0.15966879
2021-09-22 08:15:00,24.041594,37.83131790161133,-0.24093798
2021-09-22 08:30:00,24.433706,39.237674713134766,-0.23777616
2021-09-22 08:45:00,24.169884,40.62483215332031,-0.2594935
2021-09-22 09:00:00,24.107655,39.39910689820633,-0.5
2021-09-22 09:15:00,24.27507,41.16338348388672,-0.2547861
2021-09-22 09:30:00,24.323397,42.15126037597656,-0.25201955
2021-09-22 09:45:00,24.466501,42.122311429774584,-0.5
2021-09-22 10:00:00,24.533825,43.831031799316406,-0.27137712
2021-09-22 10:15:00,24.59724,43.43517707256558,-0.5
2021-09-22 10:30:00,24.68816,42.97205963540581,-0.5
2021-09-22 10:45:00,25.037123,44.144142150878906,-0.2473359
2021-09-22 11:00:00,25.232668,44.695274353027344,-0.2517864
2021-09-22 11:15:00,25.341927,44.56290054321289,-0.2511216
2021-09-22 11:30:00,25.482681,44.866943359375,-0.2537794
2021-09-22 11:45:00,25.239576,43.835563233558176,-0.5
2021-09-22 12:00:00,25.154064,43.55206037074958,-0.5
2021-09-22 12:15:00,25.247665,44.475990295410156,-0.27629015
2021-09-22 12:30:00,25.381632,45.68433380126953,-0.2940119
2021-09-22 12:45:00,25.489859,45.707027435302734,-0.29361013
2021-09-22 13:00:00,25.57999,45.14692687988281,-0.2951721
2021-09-22 13:15:00,25.685455,44.53470993041992,-0.29593495
2021-09-22 13:30:00,25.76922,45.49561309814453,-0.29667187
2021-09-22 13:45:00,25.895689,46.48797607421875,-0.29839885
2021-09-22 14:00:00,26.048788,46.838409423828125,-0.30009934
2021-09-22 14:15:00,26.210077,46.37396240234375,-0.306718
2021-09-22 14:30:00,26.377365,46.20881271362305,-0.32038143
2021-09-22 14:45:00,26.432787,44.463050842285156,-0.32588857
2021-09-22 15:00:00,26.439262,41.177047039600126,-0.5241189
2021-09-22 15:15:00,26.423363,40.44533744771434,-0.5224045
2021-09-22 15:30:00,26.3937,39.3408165688211,-0.5193749
2021-09-22 15:45:00,27.649664,35.949790954589844,-0.46180952
2021-09-22 16:00:00,27.997631,39.99232482910156,-0.7403903
2021-09-22 16:15:00,28.180986,45.68705749511719,-1.080157
2021-09-22 16:30:00,28.267612,31.473247528076172,-0.87541133
2021-09-22 16:45:00,26.52105,20.58649444580078,-0.12272951
2021-09-22 17:00:00,26.234882,18.96916389465332,-0.11873466
2021-09-22 17:15:00,26.094355,26.2060546875,-0.44752607
2021-09-22 17:30:00,25.923649,18.044050216674805,-0.22274986
2021-09-22 17:45:00,25.340582,12.35513973236084,-0.09287313
2021-09-22 18:00:00,24.798197,11.673175811767578,-0.09033764
2021-09-22 18:15:00,24.651045,13.413557052612305,-0.140316
2021-09-22 18:30:00,24.424812,12.642290115356445,-0.1337786
2021-09-22 18:45:00,24.336874,13.4188232421875,-0.1811038
2021-09-22 19:00:00,24.16123,12.974462509155273,-0.16528915
2021-09-22 19:15:00,24.052559,12.540398597717285,-0.15585215
2021-09-22 19:30:00,24.002476,16.852405548095703,-0.29036355
2021-09-22 19:45:00,23.999796,16.496095657348633,-0.2975229
2021-09-22 20:00:00,23.999651,15.930553436279297,-0.2772499
2021-09-22 20:15:00,24.247229,11.7142333984375,-0.13671446
2021-09-22 20:30:00,24.017593,15.71786880493164,-0.27300477
2021-09-22 20:45:00,24.000034,8.791078567504883,-0.050465077
2021-09-22 21:00:00,24.10931,10.92698860168457,-0.115865886
2021-09-22 21:15:00,25.145597,8.026718139648438,-0.021406807
2021-09-22 21:30:00,24.117859,9.018436431884766,-0.04848707
2021-09-22 21:45:00,24.004185,10.147310256958008,-0.09610872
2021-09-22 22:00:00,25.063194,7.897167205810547,-0.020156102
2021-09-22 22:15:00,24.100893,9.088299751281738,-0.046409383
2021-09-22 22:30:00,24.003326,10.469614028930664,-0.09525078
2021-09-22 22:45:00,24.990004,7.9866814613342285,-0.01638294
2021-09-22 23:00:00,24.079231,8.769769668579102,-0.040485397
2021-09-22 23:15:00,24.119946,10.038918495178223,-0.08361929
2021-09-22 23:30:00,24.998837,7.889190196990967,-0.01620528
2021-09-22 23:45:00,24.047173,9.627305030822754,-0.059467405
2021-09-29 00:15:00,24.769217,8.314821243286133,-0.020256598
2021-09-29 00:30:00,24.016197,9.346761703491211,-0.050656594
2021-09-29 00:45:00,23.999857,12.889701843261719,-0.16960667
2021-09-29 01:00:00,24.725096,8.587800979614258,-0.020256598
2021-09-29 01:15:00,24.01456,9.42276668548584,-0.050873235
2021-09-29 01:30:00,23.999857,13.03587532043457,-0.17138904
2021-09-29 01:45:00,24.691154,8.618364334106445,-0.020256598
2021-09-29 02:00:00,24.084972,9.312681198120117,-0.05194802
2021-09-29 02:15:00,23.999832,13.072216033935547,-0.17374027
2021-09-29 02:30:00,24.66889,8.29935359954834,-0.020256598
